price,carat,table,cut,color,clarity,size
462,0.31,55.0,3,4,3,51.67962
15404,1.52,59.0,4,4,6,241.53592500000002
1864,0.72,56.0,5,1,3,119.31365
3033,0.76,57.0,5,6,3,122.53428
14482,1.51,55.0,5,4,4,246.67502399999998
7806,1.21,56.0,5,4,4,196.736877
418,0.31,56.0,5,2,3,51.397318000000006
1338,0.52,59.0,4,5,3,87.368616
1214,0.65,54.0,5,1,3,109.20784
11764,1.55,58.0,3,6,3,255.94499999999996
6936,1.01,57.0,3,4,5,161.94304799999998
5458,0.91,55.0,5,6,3,148.94995500000002
2367,0.7,60.0,4,3,5,109.482516
2018,0.55,56.0,5,7,3,91.871496
658,0.3,57.0,5,6,4,49.039848000000006
1039,0.4,55.0,5,5,6,66.8116
5731,1.01,56.0,3,7,3,162.15519600000002
1715,0.55,57.0,5,6,4,89.26896
1006,0.33,55.0,5,7,5,54.74739200000001
18741,2.01,56.0,5,4,3,317.67941799999994
18432,2.22,59.0,4,2,3,359.30043
5088,1.1,60.0,4,7,2,177.38627199999996
828,0.32,60.0,4,5,4,52.270920000000004
4273,1.11,55.0,5,2,3,180.99311999999998
16278,2.51,58.0,4,1,2,411.19102499999997
544,0.31,59.0,4,4,4,49.943417999999994
9129,1.52,62.0,3,2,3,240.342552
935,0.41,55.0,5,6,4,66.89235000000001
3278,0.7,57.0,5,7,5,115.64572500000001
2343,0.7,57.0,3,5,3,114.72548700000002
2398,0.72,56.0,4,3,3,119.13895999999998
2826,0.9,56.0,3,2,2,145.31337200000002
668,0.33,57.0,5,3,4,54.5904
4990,1.12,55.0,5,4,2,186.05096
2344,0.9,61.0,2,4,1,140.918085
2824,0.71,59.0,4,7,4,114.31210000000002
6503,1.24,58.0,5,5,2,199.45829999999998
1847,0.52,57.0,5,4,6,85.32671400000001
10446,1.53,56.0,3,3,3,251.733888
2487,0.8,63.0,3,3,2,131.7267
4318,1.08,57.0,3,4,2,175.1412
12697,1.57,58.0,3,7,3,258.76076800000004
2456,0.72,57.0,5,5,2,118.3166
10528,2.0,57.0,4,2,2,328.79098
4496,1.0,58.0,4,6,2,162.5576
3007,0.7,53.0,4,6,6,111.88864500000001
2474,0.76,57.0,5,2,3,124.141108
526,0.3,61.0,3,2,6,49.182336000000014
4688,1.15,58.0,4,6,2,187.63643799999997
5600,1.2,58.0,2,2,5,188.28810000000001
5816,1.09,56.0,5,5,3,178.159991
8108,1.5,59.0,2,7,2,239.07600000000002
1257,0.46,52.0,3,6,5,75.19050000000001
17688,2.01,57.0,5,6,2,326.518872
1866,0.59,58.0,4,2,8,96.04914
5371,1.27,57.0,3,2,2,206.18822400000002
1716,0.51,58.0,4,7,4,83.60312799999998
544,0.31,57.0,5,4,4,51.26396
2559,0.71,57.0,5,3,5,114.80857200000001
7616,1.12,57.0,5,3,5,184.697447
2230,0.7,62.0,3,6,2,113.06380799999998
2095,0.79,55.0,2,2,3,126.2196
2923,0.87,57.0,5,3,3,141.533118
4648,1.0,60.0,4,6,2,163.92831400000003
561,0.32,58.0,4,4,4,51.690132
4785,0.91,58.0,3,5,3,145.94534399999998
1728,0.57,56.0,5,2,7,93.46396499999999
12825,1.31,55.0,5,5,5,211.74859999999998
2271,0.54,56.0,5,4,8,87.60927600000001
7107,1.01,58.0,3,5,5,160.2752
6925,1.12,58.0,3,5,4,183.184911
5882,1.21,55.0,5,3,4,196.920864
1186,0.55,58.0,4,4,2,91.81991000000001
1115,0.41,58.0,4,5,6,66.862173
2596,0.7,57.0,5,5,3,113.08425599999998
687,0.31,56.0,5,4,6,52.671276
4564,1.01,60.0,3,7,2,157.50305999999998
16364,1.5,53.0,1,5,6,240.04695
11161,1.51,58.0,3,4,4,240.689652
530,0.23,59.0,3,6,6,38.35924
720,0.32,59.0,4,3,5,52.044174
753,0.3,55.0,5,4,7,49.620816
1400,0.5,58.0,5,3,4,81.96351999999999
798,0.4,57.0,3,5,3,65.96647200000001
4764,1.07,60.0,4,3,3,176.439408
1432,0.53,57.0,3,6,3,86.390784
1376,0.51,57.0,5,2,5,82.93670999999999
1032,0.46,63.0,3,6,3,76.65539999999999
2291,0.71,57.0,5,5,2,118.207936
666,0.33,55.0,5,5,4,55.099455
15065,2.08,59.0,4,2,3,337.44908399999997
5833,1.0,56.0,1,5,5,160.5325
8895,1.07,56.0,5,4,7,177.84888
2804,0.72,56.0,5,7,3,118.568884
1561,0.59,55.0,5,6,3,98.158368
2329,0.71,61.0,4,6,3,113.19449999999999
2352,0.71,59.0,4,4,3,116.592175
1323,0.4,57.0,4,5,7,64.281609
5846,1.5,59.0,1,1,4,234.1584
4558,1.02,61.0,4,3,3,160.77606
5010,1.01,60.0,3,5,3,160.88318400000003
957,0.33,53.0,5,5,8,55.546624
10698,1.53,55.0,5,6,2,253.89000000000001
3171,0.83,55.0,5,4,3,138.16687499999998
1842,0.51,56.0,3,4,6,83.681871
884,0.4,60.0,4,7,3,65.70588000000001
1982,0.54,56.0,5,4,7,88.91836800000002
695,0.38,55.0,5,4,3,62.591255999999994
2694,0.71,58.0,4,4,5,115.71735000000001
1059,0.4,59.0,5,5,4,66.276765
614,0.35,60.0,4,6,3,56.885532
9570,1.2,56.0,5,4,7,198.987334
4038,1.01,58.0,4,4,2,160.123176
1827,0.65,59.0,4,6,2,104.93037000000001
2458,0.71,57.0,4,5,3,115.13289
5061,1.11,57.0,5,4,3,181.15646399999997
986,0.44,59.0,3,3,7,71.11174000000001
2437,0.7,58.0,3,5,4,118.277874
4496,1.09,60.0,4,3,2,175.78297799999999
814,0.3,56.0,5,5,7,49.13868
737,0.39,58.0,2,2,5,63.214164000000004
781,0.33,57.0,5,6,5,55.9782
8896,1.74,57.0,5,2,2,281.98755
10859,1.23,57.0,5,4,5,199.63908
3543,0.7,60.0,3,4,8,117.039582
10556,1.21,53.0,5,6,4,201.16950000000003
1662,0.52,56.0,5,4,5,86.15192400000001
10138,1.24,54.0,5,5,5,205.68664
1014,0.34,57.0,5,4,8,56.973368
704,0.43,60.0,4,6,2,71.93282200000002
12048,2.01,59.0,4,1,3,318.715518
645,0.32,58.0,4,5,4,52.345817999999994
2843,0.7,58.0,3,6,4,113.72602499999999
7162,1.51,64.0,2,1,3,239.944902
11469,1.23,57.0,5,4,7,203.2576
787,0.46,57.0,2,5,2,73.303944
7467,1.0,60.0,2,4,7,166.25472000000002
1572,0.54,57.0,5,5,4,89.5356
6666,1.01,58.0,2,6,4,162.49927200000002
936,0.39,56.0,4,4,3,64.74249999999999
4917,0.91,58.0,3,5,4,149.094816
815,0.31,54.0,5,7,6,52.777248
561,0.32,55.0,3,3,5,52.754625
9407,1.57,56.0,3,3,4,260.01084
7207,1.5,56.0,2,2,3,239.1543
752,0.27,56.0,5,6,7,45.144736
9877,1.53,57.0,4,2,5,248.226405
2268,0.7,60.0,4,4,2,115.90078499999998
743,0.33,58.0,4,4,4,54.237708000000005
1260,0.55,54.0,5,1,4,92.655408
3595,0.78,57.0,5,7,4,126.70512400000001
854,0.33,57.0,4,5,4,53.48117499999999
3961,0.91,61.0,4,6,3,142.183366
4355,0.9,61.0,4,3,4,140.904
3948,0.74,55.1,3,5,6,122.22872999999998
936,0.32,59.0,4,3,7,52.03359000000001
9878,1.5,61.0,2,3,5,232.78982399999998
1103,0.42,59.0,4,4,6,66.81484
4404,1.21,56.0,4,2,3,199.38114
6636,1.2,60.0,5,7,2,193.774464
928,0.33,56.0,5,6,4,54.42528000000001
12874,1.7,58.0,3,3,4,269.831136
900,0.32,56.0,5,6,4,52.732133999999995
698,0.31,59.0,4,4,4,51.705024
9707,1.71,59.0,3,1,5,277.5726
7473,1.11,55.0,5,5,4,182.301105
3276,0.7,56.0,3,4,7,113.323455
1017,0.4,58.0,4,3,7,64.41808800000001
7888,1.5,58.0,3,3,2,237.51
2666,0.74,57.0,3,2,7,120.18700799999999
4729,0.9,61.0,3,7,4,146.61768
3073,0.71,57.0,5,6,4,115.74313500000001
2936,0.81,58.0,3,3,3,135.29556
628,0.31,57.0,5,2,5,49.921920000000014
713,0.34,57.0,3,4,6,56.59963200000001
936,0.32,55.0,5,3,7,51.871026
5557,1.05,56.0,4,5,3,169.83495
6435,1.14,56.0,3,4,4,185.73282
4234,0.9,58.0,4,3,5,142.043976
505,0.32,56.0,3,2,5,51.04203699999999
4600,0.92,62.0,4,6,4,148.97770799999998
5315,1.11,54.0,5,3,3,185.97458000000003
7418,1.22,55.0,5,3,5,197.676
640,0.3,62.0,3,6,5,49.752886999999994
1847,0.54,57.0,5,4,5,89.5356
1608,0.57,57.0,5,6,3,92.307072
2422,0.72,55.0,5,5,2,119.39443200000001
3848,0.9,58.0,3,5,3,144.373248
914,0.31,56.0,5,5,8,51.33876
719,0.41,55.0,3,4,3,68.68799999999999
3770,1.01,56.0,3,2,2,164.96455500000002
5080,1.2,58.0,4,2,2,198.728145
956,0.7,62.0,1,4,1,109.560087
684,0.37,57.0,3,3,3,59.884415999999995
1106,0.5,61.0,3,5,3,79.880196
777,0.31,57.0,5,7,6,51.883728000000005
814,0.33,56.0,5,6,6,54.225920000000016
926,0.42,57.0,2,5,3,67.33972
4692,1.09,61.0,5,2,3,178.92647200000002
11379,1.52,54.0,5,3,4,253.04945399999997
1847,0.54,56.0,5,6,4,88.595232
945,0.4,57.0,5,6,3,65.30356
537,0.36,63.0,3,4,3,58.60511999999999
1245,0.44,55.0,5,2,5,72.41698799999999
1945,0.7,58.0,5,1,7,114.039549
6403,1.27,57.0,5,3,2,206.918712
3082,0.6,53.7,5,6,7,98.70336000000002
793,0.36,55.0,3,7,5,58.613099999999996
2016,0.56,60.0,4,5,5,91.392212
8499,1.53,59.0,4,3,2,251.07904000000005
521,0.33,57.0,2,2,5,53.26156
2066,0.7,61.0,2,3,3,111.32657999999999
720,0.32,59.0,4,6,3,51.870484
1645,0.55,61.0,4,4,4,89.025583
3311,0.81,58.0,4,4,5,130.195008
472,0.23,60.0,3,6,7,38.10604500000001
732,0.31,57.0,5,7,3,51.766344000000004
6022,1.0,60.0,3,3,7,157.36675200000002
1088,0.52,57.0,4,6,2,84.61721600000001
1991,0.72,61.0,4,2,4,116.985792
1737,0.58,57.0,5,7,3,95.40210400000001
1102,0.42,55.0,5,3,6,70.4214
13338,1.99,61.0,2,1,4,318.13545400000004
2234,0.7,58.0,5,4,2,112.27280400000001
844,0.3,56.0,5,6,4,48.72455
2225,0.61,56.0,5,6,4,99.61660799999999
8861,1.52,62.0,2,1,6,256.06356300000004
1259,0.5,62.0,2,6,3,80.29702
605,0.3,57.0,2,3,6,47.839072
4129,1.01,56.0,3,2,5,164.54973600000002
5018,1.08,59.0,3,6,2,171.57705600000003
10973,1.5,57.0,3,5,3,243.4311
905,0.43,59.0,3,5,4,70.005276
10339,1.53,57.0,5,6,2,251.85706
506,0.3,59.0,4,4,2,49.321915999999995
1959,0.7,60.0,3,1,3,111.94914000000001
3297,1.01,60.0,4,5,2,161.90919
918,0.46,57.0,3,2,4,73.07921999999999
7577,1.07,55.0,5,4,4,173.324484
2012,0.52,59.0,4,4,6,84.62480000000001
12637,2.08,58.0,3,1,3,334.94218
15312,2.0,60.0,4,3,2,321.348207
900,0.32,56.0,5,6,4,51.98864000000001
3265,1.0,62.0,2,5,2,153.45
11965,1.77,59.0,4,5,3,298.066806
7526,1.5,61.0,4,2,2,239.61938400000003
1719,0.58,56.0,5,4,4,97.05582
1291,0.53,56.0,3,5,3,86.64959400000001
2444,0.7,62.0,4,6,3,115.19205
1754,0.55,53.0,5,5,5,92.52144
4732,1.0,60.0,1,3,5,157.13585999999998
1957,0.52,55.3,5,4,6,86.091082
1258,0.57,54.0,5,2,4,95.6259
1094,0.56,54.0,5,2,3,93.0468
2515,0.7,57.0,5,5,3,114.85272
1757,0.69,57.6,3,3,3,114.93195999999999
755,0.41,59.0,4,6,3,67.50602800000001
4320,1.45,67.0,1,5,1,232.5568
758,0.32,55.0,5,7,4,52.419024000000014
2330,0.7,55.0,3,3,4,115.898725
743,0.38,55.0,5,4,4,63.567573
4348,1.0,56.0,3,7,2,160.17685199999997
1061,0.41,55.0,5,4,4,66.804
828,0.32,56.0,5,5,4,53.062884000000004
1715,0.71,57.0,2,2,3,111.467954
626,0.34,59.0,4,2,7,53.91936000000001
972,0.32,54.0,5,7,4,52.777248
828,0.32,55.0,5,3,6,52.97237399999999
4592,1.0,64.0,2,3,6,157.691128
3741,0.7,54.8,5,5,6,114.68828799999999
1654,0.5,58.0,4,5,4,81.03084
10781,1.51,56.0,5,6,2,244.259264
10681,1.17,57.0,3,7,5,192.372922
3500,0.83,57.0,5,5,3,137.34476800000002
11979,1.52,58.0,4,3,6,252.74620800000002
1934,0.57,57.0,3,4,5,95.64295
1141,0.53,54.0,2,6,2,87.57190800000001
6177,1.04,57.0,5,4,4,169.78
6619,1.2,56.0,5,7,2,197.71881599999998
505,0.32,55.0,5,3,4,52.97237399999999
5093,1.03,56.0,5,3,3,167.60035600000003
773,0.42,55.0,3,5,3,70.01568
1107,0.41,55.0,5,2,7,67.26118000000001
1273,0.42,56.0,5,6,6,69.05235999999998
468,0.23,56.0,3,7,5,38.477844000000005
477,0.3,53.0,5,4,3,51.20658
4703,1.04,57.0,3,4,2,172.75104
2368,0.71,73.0,1,7,4,119.279268
3954,0.91,57.0,5,2,5,147.89860199999998
544,0.31,56.0,5,4,4,50.522808
15162,1.82,58.0,4,4,3,288.0768
1247,0.57,58.0,4,3,3,94.63014
3335,0.94,57.0,4,3,2,151.165683
9116,1.53,55.0,5,2,4,250.66219499999997
8283,1.51,56.0,5,4,3,239.46749999999997
1569,0.51,55.0,5,7,3,83.58529200000001
4989,1.01,54.0,5,3,3,160.98781599999998
6095,1.31,58.0,4,3,4,214.33708800000002
17433,2.01,60.0,4,2,4,323.309168
1665,0.5,58.0,3,6,5,81.641448
537,0.34,60.0,4,3,4,55.88751599999999
8036,1.25,57.0,5,3,6,206.38170000000002
6115,1.0,57.0,3,7,4,161.58470400000002
844,0.3,56.0,5,6,4,49.29724800000001
1368,0.55,57.0,5,7,2,88.91836800000002
4309,0.9,59.0,2,5,4,143.292942
4931,1.27,55.7,5,1,2,207.43873499999998
13278,2.5,58.0,1,3,2,390.8215440000001
12369,2.01,59.0,2,1,3,323.898768
17513,2.14,59.0,4,4,2,351.39686400000005
6703,1.05,58.0,2,3,8,170.46574999999999
1264,0.43,57.0,4,4,7,70.38611
4600,0.9,57.0,3,4,4,143.919144
4716,1.07,58.0,3,3,2,174.61154700000003
1628,0.51,56.0,3,3,5,83.19833999999999
7404,1.13,59.0,4,4,5,190.47553200000002
814,0.32,57.0,5,3,8,53.062884000000004
426,0.26,56.0,3,4,6,42.48911999999999
1828,0.86,56.0,4,2,1,140.00454000000002
2700,0.71,57.0,5,1,3,118.61484800000001
12617,2.01,60.0,4,2,3,328.24089599999996
608,0.28,60.0,3,6,6,47.51171599999999
2478,0.7,56.0,5,4,3,114.531165
2809,0.81,57.0,4,7,2,134.319075
4082,0.72,56.0,5,7,4,118.110832
4702,1.0,58.0,4,3,3,161.88081
1436,0.57,56.0,5,6,3,93.35535999999999
16140,2.01,61.0,3,3,2,323.3362660000001
18374,2.01,61.0,2,4,3,317.28412799999995
1369,0.52,61.0,3,6,3,84.790068
2036,0.76,63.0,3,1,5,128.83517999999998
965,0.49,62.0,4,3,4,81.581566
446,0.36,59.0,4,5,2,58.48411800000001
4513,1.01,62.0,3,3,3,158.74560000000002
660,0.32,57.0,5,5,4,52.82332
921,0.42,59.0,4,4,5,67.148136
8814,1.59,55.1,5,2,2,264.06729
1450,0.53,56.0,3,4,4,86.334024
4189,1.01,61.0,2,1,5,162.801225
1643,0.59,57.0,2,5,4,92.54700000000001
900,0.32,56.0,5,5,5,51.98864000000001
4479,0.9,57.0,5,4,5,149.98118399999998
1061,0.41,55.0,5,4,4,66.643808
1159,0.38,61.0,2,7,7,63.61804799999999
2512,0.74,60.0,4,6,2,121.96112400000001
9909,1.3,59.0,4,5,4,215.14361599999998
2415,0.7,61.0,4,2,6,113.98799999999999
3915,0.66,57.0,5,7,6,108.262648
7277,1.31,57.0,5,4,3,210.68916000000002
6863,1.11,59.0,4,5,4,180.336744
911,0.3,54.0,5,7,4,50.08511
851,0.36,56.0,5,7,3,59.878271999999996
8794,1.51,61.0,4,2,3,244.064078
2493,0.85,65.0,1,2,3,130.733568
4149,1.0,58.0,3,2,3,159.61995
465,0.3,56.0,5,3,3,50.47914
4047,1.01,56.0,3,2,2,163.56087
2550,0.88,67.0,1,2,4,152.30991600000002
13903,1.52,58.0,2,4,5,238.980556
1001,0.41,56.0,5,5,7,68.2512
8662,1.5,57.0,3,2,4,237.51
6463,1.34,56.0,3,4,2,217.0728
1123,0.39,59.0,4,7,5,62.673408
5329,1.12,60.0,4,7,2,179.983947
780,0.33,60.0,4,7,3,52.71184800000001
1166,0.62,59.0,4,1,4,100.22664
4256,1.01,60.0,2,6,3,162.131664
3808,0.71,57.0,3,6,7,115.49796
9658,2.01,60.0,4,2,2,319.59
1930,0.6,55.0,5,4,4,99.935472
756,0.32,59.0,4,7,3,52.58429799999999
767,0.35,56.0,5,6,4,57.536436
829,0.34,57.0,5,6,4,54.408432
4471,1.02,58.0,4,4,2,165.01952
1892,0.54,56.0,5,7,4,88.180292
2079,0.72,54.0,5,4,2,120.89304000000001
16174,2.28,58.0,4,1,5,377.646984
723,0.4,56.0,2,5,4,65.70450000000001
3721,0.77,56.0,5,7,4,125.07528
3268,0.75,62.0,3,5,5,123.72959999999999
1142,0.42,57.0,5,5,6,68.05572799999999
2838,0.7,55.0,4,4,5,115.049232
3492,0.72,54.4,5,4,7,117.82713600000001
575,0.25,58.0,3,5,6,41.37358499999999
1050,0.4,57.0,5,7,4,65.16431999999999
984,0.35,58.0,4,6,4,58.103892
2196,0.7,57.0,5,5,3,118.060416
2066,0.67,56.0,3,2,8,108.963075
1374,0.5,61.0,3,6,3,79.657092
3565,0.73,60.0,3,6,6,119.29963499999998
1056,0.43,55.0,3,4,6,69.84119999999999
1698,0.56,56.0,5,6,3,92.5015
3015,0.84,57.0,3,4,2,136.9872
975,0.4,57.0,5,6,4,63.5158
1624,0.51,54.0,2,6,3,84.55239
1956,0.53,56.0,5,7,4,86.75524
3167,0.85,54.0,5,6,3,141.57611999999997
904,0.41,58.0,4,6,3,67.092912
676,0.31,58.0,5,4,7,51.30161499999999
4352,0.91,59.0,4,7,3,145.04529
17882,2.02,57.0,5,3,3,328.85600000000005
1064,0.43,58.0,4,7,3,69.86063700000001
7661,1.52,57.0,5,2,2,246.42484199999998
5759,1.31,57.0,4,2,5,209.98632000000003
13665,1.55,57.0,5,3,5,251.34426899999997
695,0.31,57.0,5,5,5,51.296272
1682,0.55,62.0,2,5,5,89.88534999999999
18515,2.0,58.0,1,4,4,300.39714000000004
942,0.31,57.0,5,7,4,50.925236
854,0.32,55.0,5,5,7,53.575704
2564,0.71,56.2,5,7,2,116.30467500000002
3780,1.0,52.0,1,1,3,163.62044999999998
3576,0.71,60.0,5,7,5,117.53490000000001
4467,0.71,56.0,5,6,6,116.35266999999999
780,0.33,58.0,4,7,3,54.18981
11368,1.4,58.0,4,5,4,227.99739599999998
506,0.3,56.0,5,2,3,49.56984
719,0.41,58.0,4,4,3,67.647048
975,0.4,56.0,5,6,4,66.139
865,0.31,56.0,5,6,7,51.487676
1303,0.61,57.0,5,5,2,98.63046400000002
2447,0.53,55.0,5,5,8,87.44112000000001
4301,0.96,53.0,5,4,3,151.901568
9460,1.57,53.6,5,2,3,257.183136
10910,1.7,58.0,4,2,4,272.12446800000004
10337,1.7,58.0,4,3,6,273.751548
4096,0.92,58.0,4,7,2,147.66121199999998
3268,0.7,55.0,5,6,4,114.12824
2695,1.0,60.0,4,3,1,161.474661
2500,0.7,58.0,1,3,6,106.823322
1232,0.52,57.0,5,5,3,83.484672
1030,0.38,58.0,3,5,7,61.863434000000005
1153,0.54,59.0,5,4,2,88.148328
2123,0.71,60.0,3,7,2,117.33319200000001
612,0.32,56.0,4,4,3,52.98615000000001
1700,0.62,58.0,3,7,3,100.80116
2386,0.83,57.0,1,4,2,132.04924
597,0.26,58.0,3,6,7,43.576499999999996
824,0.36,56.0,5,2,7,60.224472
5443,1.01,60.0,3,7,3,165.160337
798,0.4,56.0,3,7,2,63.84357000000001
3267,0.9,57.0,2,5,2,146.50802399999998
2295,0.85,58.0,4,1,4,138.047616
749,0.31,57.0,3,4,5,50.175296
863,0.46,58.0,4,2,2,76.247255
1415,0.53,59.0,3,6,3,87.816645
3548,0.72,54.8,5,4,7,117.37045499999999
2355,0.7,56.0,5,5,2,114.48778399999999
6449,1.33,58.0,5,1,5,215.231886
3258,0.91,58.0,3,1,4,149.69052
895,0.3,56.0,5,4,8,49.48310999999999
3539,0.9,58.0,4,2,4,147.896672
1656,0.51,56.0,2,6,4,84.011008
878,0.3,59.0,4,4,6,49.252956
1819,0.56,56.0,5,6,4,92.5015
1616,0.62,54.0,5,3,4,104.9104
959,0.35,57.0,5,4,8,59.336319999999986
886,0.3,57.0,5,5,8,49.552932
1079,0.33,57.0,5,6,8,53.784828000000005
507,0.31,56.0,5,3,4,51.179424000000004
1767,0.52,53.8,5,3,7,86.131683
803,0.34,61.0,4,7,3,54.83565
6662,1.56,57.0,3,1,2,251.68255200000002
5702,1.06,56.0,5,2,5,175.546397
1221,0.42,57.0,5,5,6,68.05572799999999
6027,1.01,58.0,4,4,4,163.46880000000002
393,0.32,55.0,2,3,2,52.0366
666,0.33,55.0,5,4,5,54.531527999999994
8411,1.22,54.0,5,3,5,202.23072
1740,0.53,55.0,5,5,5,87.90728800000001
2794,0.79,56.0,3,6,3,128.83327200000002
4211,0.91,61.0,3,6,3,144.999512
10523,1.56,59.0,3,2,5,263.30535
9571,1.32,54.0,5,3,6,217.50800999999998
709,0.3,59.0,4,2,7,48.74812800000001
1790,0.58,55.0,5,5,4,95.02537199999999
1890,0.5,65.0,1,6,5,83.80507499999999
2482,0.72,59.0,3,4,3,114.73245
7111,1.1,57.0,5,4,5,179.61384
5950,1.01,56.0,1,4,4,153.2826
5746,1.2,58.0,4,3,3,191.35872
2047,0.71,59.0,5,1,4,115.36940799999999
7792,1.01,60.0,4,5,5,162.38907
12236,1.51,61.0,4,6,3,249.52763399999998
949,0.35,58.0,4,1,5,112.88516399999997
2613,0.71,60.0,4,6,4,113.806752
4457,1.02,58.0,5,5,2,167.05180800000002
4642,1.01,58.0,4,3,3,162.3072
4208,1.01,62.0,3,3,4,147.84723
2717,1.05,55.0,1,3,2,166.385376
605,0.3,59.0,4,4,5,51.018002
972,0.32,57.0,5,7,4,54.11472000000001
4469,1.0,56.0,2,3,3,159.29973599999997
5316,1.13,59.0,4,6,2,183.6135
9230,1.23,57.0,5,4,5,197.78455200000002
10267,1.51,60.0,4,4,3,248.42025
906,0.35,58.0,4,4,5,56.724864000000004
4242,1.01,59.0,4,3,2,167.726148
6469,1.22,55.7,5,2,5,197.03509200000002
10309,1.59,58.6,3,2,4,258.874623
1635,0.5,56.0,2,7,4,82.9311
5833,1.05,57.0,5,3,4,172.10518
1624,0.51,55.0,2,6,3,84.54911999999999
2863,0.91,62.0,4,1,3,147.92448000000002
15609,1.56,55.0,5,4,6,255.45752
4136,0.96,59.0,3,4,3,154.29648
1909,0.53,59.0,3,6,5,89.09932500000001
16112,2.1,57.4,4,4,2,337.8295
552,0.35,56.0,5,2,5,58.428892
526,0.3,61.0,3,4,4,49.19520199999999
415,0.23,59.0,3,4,7,38.6564
675,0.3,56.0,5,4,4,48.92553600000001
2340,0.78,57.0,4,5,2,128.23153200000002
530,0.32,58.0,4,2,2,53.428480000000015
7079,1.2,55.0,5,2,6,195.24645
1069,0.38,59.0,4,6,5,62.06820000000001
1013,0.36,56.0,5,6,4,60.06035999999999
982,0.4,59.0,4,5,5,63.652100000000004
3752,0.9,57.0,3,4,3,143.65777599999998
2507,0.62,57.0,5,4,6,101.097634
2446,0.72,61.0,2,5,3,116.39150000000001
712,0.29,58.0,3,4,4,47.54644999999999
772,0.44,59.0,4,4,3,70.96572
878,0.3,55.0,4,4,6,48.634496000000006
403,0.32,56.0,2,3,2,52.155950000000004
3701,1.02,59.0,4,3,2,166.715064
3780,1.0,59.0,4,2,2,159.71284200000002
450,0.3,54.0,3,1,3,48.99609000000001
18791,1.71,59.0,4,5,4,267.90987
1354,0.5,56.0,3,7,3,80.86841399999999
998,0.34,56.0,5,7,5,56.59963200000001
6534,1.2,56.0,3,6,3,192.88665000000003
1125,0.4,55.0,4,6,5,65.828896
9131,1.03,53.0,5,5,6,172.268832
2475,0.5,53.0,5,7,6,82.38266999999999
2578,0.59,56.0,4,6,4,97.25184
2079,0.55,58.0,5,7,4,92.315608
3729,1.03,60.0,3,1,2,170.95476799999997
7848,1.0,53.0,4,4,7,161.5392
1896,0.55,56.0,5,5,5,90.60349999999998
7137,1.01,54.0,3,4,6,163.5832
10411,1.51,58.0,4,3,4,244.65817600000003
6516,1.01,60.0,3,6,4,159.516
4560,0.9,58.0,3,6,3,144.10152
2102,0.73,58.0,4,3,2,120.58432
17605,1.72,60.0,4,4,5,286.427832
625,0.31,57.0,5,4,5,51.58697600000001
840,0.31,54.0,5,5,7,52.061888
1904,0.7,58.0,3,1,5,112.53834600000002
2907,0.7,53.0,5,5,4,116.06917200000001
2145,0.59,63.0,3,6,4,95.586036
640,0.31,56.0,3,4,5,51.25256999999999
3923,1.01,58.0,2,4,2,161.47605499999997
1783,0.53,56.0,5,7,4,86.091082
9900,1.5,57.0,5,2,5,242.109
6393,1.51,58.0,4,5,2,244.73550600000002
1716,0.5,56.0,5,6,5,82.35212800000001
2753,0.84,59.0,2,2,5,132.12342000000004
687,0.4,59.0,4,6,3,64.297152
3051,1.02,60.0,2,6,1,161.93984
14308,1.58,61.0,3,5,4,257.64
561,0.32,57.0,3,6,3,53.165316
1819,0.5,57.0,4,7,4,79.48422
3963,0.91,56.0,3,5,3,145.139995
6960,1.18,56.0,5,4,3,192.78168
765,0.34,58.0,4,4,4,54.669342
984,0.42,57.0,4,3,6,69.2622
625,0.31,57.0,5,5,4,49.454299999999996
4312,1.0,61.0,4,3,6,157.31587199999998
1227,0.51,57.0,3,3,3,82.932388
1579,0.62,59.0,4,6,2,100.78341
1735,0.7,59.0,4,1,3,115.97520000000002
4497,1.01,60.0,4,5,2,160.98901
1206,0.4,61.0,4,7,6,64.77728
5232,1.01,59.0,2,6,3,155.2452
1605,0.56,57.0,5,2,7,91.871496
945,0.4,58.0,4,5,3,64.52040600000001
602,0.32,57.0,2,5,4,52.465391999999994
7920,1.2,56.0,5,4,3,198.98817599999998
1095,0.36,56.0,5,7,5,60.06035999999999
2592,0.7,62.0,4,6,3,111.802848
2051,0.51,56.0,3,5,6,84.147903
684,0.3,54.0,2,4,6,48.883500000000005
825,0.42,58.0,4,7,4,68.39280000000001
16407,2.0,57.0,5,2,3,323.81608
6141,1.04,55.0,3,3,5,172.038624
1006,0.36,57.0,5,4,8,58.63682399999999
7943,1.33,58.0,4,3,4,218.56268699999998
3173,0.8,58.0,5,7,2,131.8176
673,0.29,56.0,5,4,7,47.65780000000001
612,0.28,55.0,5,5,6,46.92049199999999
11575,1.57,59.0,4,3,4,259.56449999999995
8794,1.51,56.0,4,4,2,240.33935999999997
746,0.4,58.0,3,7,4,64.86082400000001
3774,0.91,56.0,5,6,2,147.183344
535,0.25,55.0,5,5,4,41.08846499999999
754,0.31,55.0,5,6,5,52.509600000000006
1107,0.41,57.0,4,2,7,68.42761200000001
1723,0.56,59.0,4,7,3,92.73657600000001
4336,0.78,55.0,5,7,5,129.18640000000002
2065,0.57,55.0,5,5,5,95.69405999999998
773,0.42,59.0,4,5,3,69.11055999999999
6071,1.22,60.0,3,3,3,197.9334
